global_position,window_id,dataset_day,day_position,attack_category,is_attack,split,model,segment_id,is_buffer,is_exception,allocation_reason,notes
1488,20170706_1402,Thursday,4,BENIGN,0,train,lstm,Thursday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1489,20170706_1403,Thursday,5,BENIGN,0,train,lstm,Thursday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1490,20170706_1404,Thursday,6,BENIGN,0,train,lstm,Thursday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1491,20170706_1405,Thursday,7,BENIGN,0,train,lstm,Thursday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1492,20170706_1406,Thursday,8,BENIGN,0,train,lstm,Thursday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1493,20170706_1407,Thursday,9,BENIGN,0,train,lstm,Thursday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1494,20170706_1408,Thursday,10,BENIGN,0,train,lstm,Thursday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1495,20170706_1409,Thursday,11,BENIGN,0,train,lstm,Thursday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1496,20170706_1410,Thursday,12,BENIGN,0,train,lstm,Thursday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1497,20170706_1411,Thursday,13,BENIGN,0,train,lstm,Thursday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1498,20170706_1412,Thursday,14,BENIGN,0,train,lstm,Thursday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1499,20170706_1413,Thursday,15,BENIGN,0,train,lstm,Thursday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1500,20170706_1414,Thursday,16,BENIGN,0,train,lstm,Thursday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1501,20170706_1415,Thursday,17,Brute Force,1,train,lstm,Thursday_SEG_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1502,20170706_1416,Thursday,18,Brute Force,1,train,lstm,Thursday_SEG_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1503,20170706_1417,Thursday,19,BENIGN,0,train,lstm,Thursday_GAP_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1504,20170706_1418,Thursday,20,Brute Force,1,train,lstm,Thursday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1505,20170706_1419,Thursday,21,Brute Force,1,train,lstm,Thursday_SEG_002,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1506,20170706_1420,Thursday,22,BENIGN,0,train,lstm,Thursday_GAP_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1507,20170706_1421,Thursday,23,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1508,20170706_1422,Thursday,24,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1509,20170706_1423,Thursday,25,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1510,20170706_1424,Thursday,26,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1511,20170706_1425,Thursday,27,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1512,20170706_1426,Thursday,28,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1513,20170706_1427,Thursday,29,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1514,20170706_1428,Thursday,30,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1515,20170706_1429,Thursday,31,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1516,20170706_1430,Thursday,32,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1517,20170706_1431,Thursday,33,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1518,20170706_1432,Thursday,34,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1519,20170706_1433,Thursday,35,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1520,20170706_1434,Thursday,36,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1521,20170706_1435,Thursday,37,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1522,20170706_1436,Thursday,38,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1523,20170706_1437,Thursday,39,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1524,20170706_1438,Thursday,40,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1525,20170706_1439,Thursday,41,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1526,20170706_1440,Thursday,42,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1527,20170706_1441,Thursday,43,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1528,20170706_1442,Thursday,44,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1529,20170706_1443,Thursday,45,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1530,20170706_1444,Thursday,46,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1531,20170706_1445,Thursday,47,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1532,20170706_1446,Thursday,48,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1533,20170706_1447,Thursday,49,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1534,20170706_1448,Thursday,50,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1535,20170706_1449,Thursday,51,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1536,20170706_1450,Thursday,52,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1537,20170706_1451,Thursday,53,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1538,20170706_1452,Thursday,54,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1539,20170706_1453,Thursday,55,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1540,20170706_1454,Thursday,56,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1541,20170706_1455,Thursday,57,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1542,20170706_1456,Thursday,58,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1543,20170706_1457,Thursday,59,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1544,20170706_1458,Thursday,60,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1545,20170706_1459,Thursday,61,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1546,20170706_1500,Thursday,62,Brute Force,1,train,lstm,Thursday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1547,20170706_1501,Thursday,63,BENIGN,0,train,lstm,Thursday_GAP_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1548,20170706_1502,Thursday,64,BENIGN,0,train,lstm,Thursday_GAP_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1549,20170706_1503,Thursday,65,BENIGN,0,train,lstm,Thursday_GAP_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1550,20170706_1504,Thursday,66,BENIGN,0,train,lstm,Thursday_GAP_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1551,20170706_1505,Thursday,67,BENIGN,0,train,lstm,Thursday_GAP_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1552,20170706_1506,Thursday,68,BENIGN,0,train,lstm,Thursday_GAP_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1553,20170706_1507,Thursday,69,BENIGN,0,train,lstm,Thursday_GAP_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1554,20170706_1508,Thursday,70,BENIGN,0,train,lstm,Thursday_GAP_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1555,20170706_1509,Thursday,71,BENIGN,0,train,lstm,Thursday_GAP_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1556,20170706_1510,Thursday,72,BENIGN,0,train,lstm,Thursday_GAP_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1557,20170706_1511,Thursday,73,BENIGN,0,train,lstm,Thursday_GAP_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1558,20170706_1512,Thursday,74,BENIGN,0,train,lstm,Thursday_GAP_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1559,20170706_1513,Thursday,75,BENIGN,0,train,lstm,Thursday_GAP_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1560,20170706_1514,Thursday,76,BENIGN,0,train,lstm,Thursday_GAP_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1561,20170706_1515,Thursday,77,Web Attack,1,train,lstm,Thursday_SEG_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1562,20170706_1516,Thursday,78,Web Attack,1,train,lstm,Thursday_SEG_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1563,20170706_1517,Thursday,79,Web Attack,1,train,lstm,Thursday_SEG_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1564,20170706_1518,Thursday,80,Web Attack,1,train,lstm,Thursday_SEG_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1565,20170706_1519,Thursday,81,Web Attack,1,train,lstm,Thursday_SEG_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1566,20170706_1520,Thursday,82,Web Attack,1,train,lstm,Thursday_SEG_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1567,20170706_1521,Thursday,83,Web Attack,1,train,lstm,Thursday_SEG_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1568,20170706_1522,Thursday,84,Web Attack,1,train,lstm,Thursday_SEG_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1569,20170706_1523,Thursday,85,Web Attack,1,train,lstm,Thursday_SEG_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1570,20170706_1524,Thursday,86,Web Attack,1,train,lstm,Thursday_SEG_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1571,20170706_1525,Thursday,87,Web Attack,1,train,lstm,Thursday_SEG_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1572,20170706_1526,Thursday,88,Web Attack,1,train,lstm,Thursday_SEG_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1573,20170706_1527,Thursday,89,Web Attack,1,train,lstm,Thursday_SEG_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1574,20170706_1528,Thursday,90,Web Attack,1,train,lstm,Thursday_SEG_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
1575,20170706_1529,Thursday,91,Web Attack,1,train,lstm,Thursday_SEG_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
